guest,hotel,priority
guest_3539,hotel_1,26
guest_3539,hotel_343,27
guest_3539,hotel_49,28
guest_3539,hotel_124,29
guest_3539,hotel_238,30
guest_3539,hotel_344,31
guest_3539,hotel_43,32
guest_3539,hotel_96,33
guest_3539,hotel_241,34
guest_3539,hotel_202,35
guest_354,hotel_72,1
guest_354,hotel_300,2
guest_354,hotel_128,3
guest_354,hotel_91,4
guest_3540,hotel_350,1
guest_3540,hotel_371,2
guest_3540,hotel_94,3
guest_3540,hotel_393,4
guest_3540,hotel_13,5
guest_3540,hotel_307,6
guest_3540,hotel_127,7
guest_3540,hotel_221,8
guest_3540,hotel_188,9
guest_3540,hotel_53,10
guest_3540,hotel_399,11
guest_3540,hotel_43,12
guest_3540,hotel_25,13
guest_3541,hotel_44,1
guest_3541,hotel_345,2
guest_3541,hotel_254,3
guest_3541,hotel_68,4
guest_3541,hotel_284,5
guest_3541,hotel_160,6
guest_3541,hotel_175,7
guest_3541,hotel_135,8
guest_3541,hotel_316,9
guest_3541,hotel_301,10
guest_3541,hotel_298,11
guest_3541,hotel_108,12
guest_3541,hotel_130,13
guest_3541,hotel_238,14
guest_3541,hotel_190,15
guest_3541,hotel_109,16
guest_3541,hotel_227,17
guest_3541,hotel_27,18
guest_3541,hotel_243,19
guest_3542,hotel_192,1
guest_3542,hotel_68,2
guest_3542,hotel_190,3
guest_3542,hotel_74,4
guest_3542,hotel_17,5
guest_3542,hotel_371,6
guest_3542,hotel_116,7
guest_3542,hotel_18,8
guest_3542,hotel_386,9
guest_3543,hotel_374,1
guest_3543,hotel_9,2
guest_3543,hotel_356,3
guest_3543,hotel_390,4
guest_3543,hotel_79,5
guest_3543,hotel_295,6
guest_3543,hotel_209,7
guest_3543,hotel_352,8
guest_3543,hotel_312,9
guest_3543,hotel_277,10
guest_3543,hotel_369,11
guest_3543,hotel_124,12
guest_3543,hotel_168,13
guest_3544,hotel_61,1
guest_3544,hotel_125,2
guest_3544,hotel_78,3
guest_3544,hotel_269,4
guest_3544,hotel_166,5
guest_3544,hotel_396,6
guest_3544,hotel_21,7
guest_3544,hotel_153,8
guest_3544,hotel_325,9
guest_3544,hotel_100,10
guest_3544,hotel_393,11
guest_3544,hotel_281,12
guest_3544,hotel_344,13
guest_3544,hotel_259,14
guest_3544,hotel_184,15
guest_3544,hotel_362,16
guest_3544,hotel_300,17
guest_3544,hotel_314,18
guest_3544,hotel_238,19
guest_3544,hotel_154,20
guest_3544,hotel_366,21
guest_3544,hotel_375,22
guest_3544,hotel_385,23
guest_3544,hotel_90,24
guest_3544,hotel_121,25
guest_3544,hotel_23,26
guest_3544,hotel_297,27
guest_3544,hotel_394,28
guest_3544,hotel_208,29
guest_3544,hotel_65,30
guest_3544,hotel_118,31
guest_3544,hotel_376,32
guest_3544,hotel_105,33
guest_3544,hotel_378,34
guest_3544,hotel_255,35
guest_3544,hotel_147,36
guest_3544,hotel_270,37
guest_3544,hotel_106,38
guest_3544,hotel_303,39
guest_3544,hotel_46,40
guest_3544,hotel_335,41
guest_3544,hotel_6,42
guest_3544,hotel_363,43
guest_3544,hotel_25,44
guest_3544,hotel_282,45
guest_3545,hotel_224,1
guest_3545,hotel_230,2
guest_3545,hotel_290,3
guest_3545,hotel_301,4
guest_3545,hotel_304,5
guest_3545,hotel_351,6
guest_3545,hotel_209,7
guest_3545,hotel_314,8
guest_3545,hotel_79,9
guest_3545,hotel_262,10
guest_3545,hotel_358,11
guest_3545,hotel_121,12
guest_3545,hotel_227,13
guest_3545,hotel_46,14
guest_3545,hotel_387,15
guest_3545,hotel_152,16
guest_3545,hotel_126,17
guest_3545,hotel_353,18
guest_3545,hotel_115,19
guest_3545,hotel_232,20
guest_3545,hotel_181,21
guest_3545,hotel_25,22
guest_3545,hotel_102,23
guest_3545,hotel_398,24
guest_3545,hotel_291,25
guest_3545,hotel_114,26
guest_3545,hotel_396,27
guest_3545,hotel_117,28
guest_3545,hotel_154,29
guest_3545,hotel_40,30
guest_3545,hotel_1,31
guest_3545,hotel_317,32
guest_3545,hotel_96,33
guest_3545,hotel_129,34
guest_3545,hotel_345,35
guest_3545,hotel_279,36
guest_3545,hotel_16,37
guest_3545,hotel_217,38
guest_3545,hotel_364,39
guest_3545,hotel_105,40
guest_3545,hotel_280,41
guest_3545,hotel_72,42
guest_3546,hotel_192,1
guest_3546,hotel_302,2
guest_3546,hotel_388,3
guest_3546,hotel_247,4
guest_3546,hotel_169,5
guest_3546,hotel_106,6
guest_3546,hotel_39,7
guest_3546,hotel_324,8
guest_3546,hotel_301,9
guest_3546,hotel_137,10
guest_3546,hotel_9,11
guest_3546,hotel_20,12
guest_3546,hotel_118,13
guest_3546,hotel_260,14
guest_3546,hotel_88,15
guest_3546,hotel_78,16
guest_3546,hotel_335,17
guest_3546,hotel_362,18
guest_3546,hotel_145,19
guest_3546,hotel_92,20
guest_3546,hotel_22,21
guest_3546,hotel_222,22
guest_3546,hotel_161,23
guest_3546,hotel_89,24
guest_3546,hotel_170,25
guest_3546,hotel_238,26
guest_3546,hotel_218,27
guest_3546,hotel_50,28
guest_3546,hotel_52,29
guest_3546,hotel_321,30
guest_3547,hotel_134,1
guest_3547,hotel_160,2
guest_3547,hotel_327,3
guest_3547,hotel_214,4
guest_3547,hotel_12,5
guest_3547,hotel_393,6
guest_3547,hotel_1,7
guest_3547,hotel_266,8
guest_3547,hotel_271,9
guest_3547,hotel_177,10
guest_3547,hotel_377,11
guest_3547,hotel_352,12
guest_3547,hotel_88,13
guest_3547,hotel_301,14
guest_3547,hotel_270,15
guest_3547,hotel_23,16
guest_3547,hotel_387,17
guest_3547,hotel_50,18
guest_3547,hotel_112,19
guest_3547,hotel_249,20
guest_3547,hotel_395,21
guest_3547,hotel_348,22
guest_3547,hotel_283,23
guest_3548,hotel_306,1
guest_3548,hotel_238,2
guest_3548,hotel_293,3
guest_3548,hotel_217,4
guest_3548,hotel_68,5
guest_3548,hotel_393,6
guest_3548,hotel_281,7
guest_3548,hotel_125,8
guest_3548,hotel_139,9
guest_3548,hotel_193,10
guest_3548,hotel_219,11
guest_3548,hotel_237,12
guest_3548,hotel_313,13
guest_3548,hotel_70,14
guest_3548,hotel_397,15
guest_3548,hotel_309,16
guest_3548,hotel_127,17
guest_3549,hotel_103,1
guest_3549,hotel_265,2
guest_3549,hotel_93,3
guest_3549,hotel_254,4
guest_3549,hotel_353,5
guest_3549,hotel_329,6
guest_3549,hotel_185,7
guest_3549,hotel_58,8
guest_3549,hotel_347,9
guest_3549,hotel_88,10
guest_3549,hotel_326,11
guest_3549,hotel_142,12
guest_3549,hotel_358,13
guest_3549,hotel_362,14
guest_3549,hotel_115,15
guest_3549,hotel_158,16
guest_3549,hotel_363,17
guest_3549,hotel_145,18
guest_3549,hotel_162,19
guest_3549,hotel_309,20
guest_3549,hotel_219,21
guest_3549,hotel_268,22
guest_3549,hotel_116,23
guest_3549,hotel_227,24
guest_3549,hotel_225,25
guest_3549,hotel_111,26
guest_3549,hotel_165,27
guest_3549,hotel_379,28
guest_3549,hotel_60,29
guest_3549,hotel_276,30
guest_3549,hotel_108,31
guest_355,hotel_92,1
guest_355,hotel_349,2
guest_355,hotel_34,3
guest_355,hotel_356,4
guest_355,hotel_224,5
guest_355,hotel_252,6
guest_355,hotel_182,7
guest_355,hotel_173,8
guest_355,hotel_314,9
guest_355,hotel_271,10
guest_355,hotel_7,11
guest_355,hotel_275,12
guest_355,hotel_59,13
guest_355,hotel_254,14
guest_355,hotel_317,15
guest_355,hotel_8,16
guest_355,hotel_229,17
guest_355,hotel_134,18
guest_355,hotel_280,19
guest_355,hotel_56,20
guest_355,hotel_344,21
guest_355,hotel_246,22
guest_355,hotel_225,23
guest_355,hotel_249,24
guest_355,hotel_118,25
guest_355,hotel_123,26
guest_355,hotel_51,27
guest_355,hotel_50,28
guest_355,hotel_273,29
guest_355,hotel_227,30
guest_355,hotel_384,31
guest_355,hotel_189,32
guest_355,hotel_304,33
guest_355,hotel_206,34
guest_355,hotel_390,35
guest_355,hotel_207,36
guest_355,hotel_41,37
guest_355,hotel_388,38
guest_355,hotel_4,39
guest_355,hotel_104,40
guest_3550,hotel_208,1
guest_3550,hotel_352,2
guest_3550,hotel_197,3
guest_3550,hotel_68,4
guest_3550,hotel_36,5
guest_3550,hotel_92,6
guest_3550,hotel_283,7
guest_3550,hotel_202,8
guest_3550,hotel_355,9
guest_3551,hotel_288,1
guest_3551,hotel_310,2
guest_3551,hotel_277,3
guest_3551,hotel_344,4
guest_3551,hotel_126,5
guest_3551,hotel_374,6
guest_3551,hotel_351,7
guest_3551,hotel_348,8
guest_3551,hotel_221,9
guest_3551,hotel_324,10
guest_3551,hotel_15,11
guest_3551,hotel_276,12
guest_3551,hotel_242,13
guest_3551,hotel_170,14
guest_3552,hotel_15,1
guest_3552,hotel_60,2
guest_3553,hotel_328,1
guest_3553,hotel_28,2
guest_3553,hotel_106,3
guest_3553,hotel_399,4
guest_3553,hotel_203,5
guest_3553,hotel_165,6
guest_3553,hotel_187,7
guest_3553,hotel_168,8
guest_3553,hotel_159,9
guest_3553,hotel_76,10
guest_3554,hotel_224,1
guest_3554,hotel_174,2
guest_3554,hotel_2,3
guest_3554,hotel_78,4
guest_3554,hotel_68,5
guest_3554,hotel_295,6
guest_3554,hotel_133,7
guest_3554,hotel_83,8
guest_3554,hotel_93,9
guest_3554,hotel_17,10
guest_3554,hotel_53,11
guest_3554,hotel_65,12
guest_3554,hotel_398,13
guest_3554,hotel_213,14
guest_3554,hotel_303,15
guest_3554,hotel_323,16
guest_3554,hotel_243,17
guest_3554,hotel_141,18
guest_3554,hotel_181,19
guest_3554,hotel_74,20
guest_3554,hotel_222,21
guest_3554,hotel_152,22
guest_3554,hotel_30,23
guest_3554,hotel_298,24
guest_3554,hotel_155,25
guest_3554,hotel_390,26
guest_3554,hotel_262,27
guest_3554,hotel_212,28
guest_3554,hotel_162,29
guest_3554,hotel_149,30
guest_3554,hotel_34,31
guest_3554,hotel_8,32
guest_3554,hotel_346,33
guest_3554,hotel_61,34
guest_3554,hotel_219,35
guest_3554,hotel_333,36
guest_3554,hotel_252,37
guest_3554,hotel_242,38
guest_3554,hotel_46,39
guest_3554,hotel_329,40
guest_3554,hotel_28,41
guest_3554,hotel_397,42
guest_3554,hotel_264,43
guest_3554,hotel_67,44
guest_3554,hotel_23,45
guest_3554,hotel_259,46
guest_3554,hotel_227,47
guest_3555,hotel_392,1
guest_3555,hotel_12,2
guest_3555,hotel_274,3
guest_3555,hotel_147,4
guest_3556,hotel_205,1
guest_3556,hotel_196,2
guest_3556,hotel_345,3
guest_3556,hotel_52,4
guest_3556,hotel_223,5
guest_3556,hotel_347,6
guest_3556,hotel_224,7
guest_3556,hotel_190,8
guest_3556,hotel_368,9
guest_3556,hotel_369,10
guest_3556,hotel_388,11
guest_3556,hotel_55,12
guest_3556,hotel_343,13
guest_3556,hotel_356,14
guest_3556,hotel_287,15
guest_3556,hotel_285,16
guest_3556,hotel_145,17
guest_3556,hotel_242,18
guest_3556,hotel_296,19
guest_3556,hotel_130,20
guest_3556,hotel_309,21
guest_3556,hotel_114,22
guest_3556,hotel_239,23
guest_3556,hotel_71,24
guest_3556,hotel_67,25
guest_3556,hotel_361,26
guest_3556,hotel_340,27
guest_3556,hotel_258,28
guest_3556,hotel_175,29
guest_3556,hotel_150,30
guest_3556,hotel_358,31
guest_3557,hotel_150,1
guest_3557,hotel_378,2
guest_3557,hotel_105,3
guest_3557,hotel_299,4
guest_3557,hotel_178,5
guest_3557,hotel_344,6
guest_3557,hotel_102,7
guest_3557,hotel_363,8
guest_3557,hotel_114,9
guest_3557,hotel_95,10
guest_3557,hotel_35,11
guest_3557,hotel_236,12
guest_3557,hotel_110,13
guest_3557,hotel_209,14
guest_3557,hotel_295,15
guest_3557,hotel_248,16
guest_3557,hotel_213,17
guest_3557,hotel_379,18
guest_3558,hotel_12,1
guest_3558,hotel_165,2
guest_3558,hotel_240,3
guest_3558,hotel_18,4
guest_3558,hotel_229,5
guest_3558,hotel_374,6
guest_3558,hotel_153,7
guest_3558,hotel_328,8
guest_3558,hotel_280,9
guest_3558,hotel_59,10
guest_3558,hotel_363,11
guest_3558,hotel_378,12
guest_3558,hotel_26,13
guest_3558,hotel_176,14
guest_3558,hotel_253,15
guest_3558,hotel_371,16
guest_3558,hotel_37,17
guest_3558,hotel_141,18
guest_3559,hotel_98,1
guest_3559,hotel_22,2
guest_356,hotel_5,1
guest_356,hotel_189,2
guest_356,hotel_246,3
guest_356,hotel_115,4
guest_356,hotel_11,5
guest_356,hotel_390,6
guest_356,hotel_211,7
guest_356,hotel_316,8
guest_356,hotel_221,9
guest_356,hotel_380,10
guest_356,hotel_183,11
guest_356,hotel_29,12
guest_356,hotel_100,13
guest_356,hotel_280,14
guest_356,hotel_30,15
guest_356,hotel_216,16
guest_356,hotel_291,17
guest_356,hotel_277,18
guest_356,hotel_27,19
guest_356,hotel_357,20
guest_356,hotel_1,21
guest_356,hotel_114,22
guest_356,hotel_233,23
guest_356,hotel_212,24
guest_356,hotel_144,25
guest_356,hotel_209,26
guest_356,hotel_324,27
guest_356,hotel_394,28
guest_356,hotel_12,29
guest_356,hotel_356,30
guest_356,hotel_235,31
guest_356,hotel_64,32
guest_356,hotel_282,33
guest_356,hotel_83,34
guest_356,hotel_58,35
guest_356,hotel_42,36
guest_356,hotel_139,37
guest_356,hotel_319,38
guest_356,hotel_281,39
guest_356,hotel_219,40
guest_3560,hotel_258,1
guest_3560,hotel_69,2
guest_3560,hotel_259,3
guest_3560,hotel_396,4
guest_3560,hotel_253,5
guest_3560,hotel_291,6
guest_3560,hotel_329,7
guest_3560,hotel_243,8
guest_3560,hotel_133,9
guest_3560,hotel_184,10
guest_3560,hotel_351,11
guest_3560,hotel_210,12
guest_3560,hotel_100,13
guest_3560,hotel_308,14
guest_3561,hotel_189,1
guest_3561,hotel_197,2
guest_3561,hotel_172,3
guest_3561,hotel_335,4
guest_3561,hotel_310,5
guest_3561,hotel_61,6
guest_3561,hotel_13,7
guest_3561,hotel_175,8
guest_3561,hotel_145,9
guest_3561,hotel_340,10
guest_3561,hotel_326,11
guest_3561,hotel_152,12
guest_3561,hotel_15,13
guest_3561,hotel_255,14
guest_3561,hotel_282,15
guest_3561,hotel_26,16
guest_3561,hotel_92,17
guest_3562,hotel_29,1
guest_3562,hotel_122,2
guest_3562,hotel_145,3
guest_3562,hotel_63,4
guest_3562,hotel_299,5
guest_3562,hotel_158,6
guest_3562,hotel_8,7
guest_3562,hotel_189,8
guest_3562,hotel_376,9
guest_3562,hotel_238,10
guest_3562,hotel_373,11
guest_3562,hotel_181,12
guest_3562,hotel_296,13
guest_3562,hotel_155,14
guest_3562,hotel_103,15
guest_3562,hotel_59,16
guest_3562,hotel_120,17
guest_3563,hotel_232,1
guest_3563,hotel_112,2
guest_3563,hotel_14,3
guest_3563,hotel_244,4
guest_3563,hotel_121,5
guest_3563,hotel_236,6
guest_3563,hotel_15,7
guest_3563,hotel_161,8
guest_3563,hotel_139,9
guest_3563,hotel_248,10
guest_3563,hotel_91,11
guest_3563,hotel_220,12
guest_3563,hotel_369,13
guest_3563,hotel_316,14
guest_3563,hotel_363,15
guest_3563,hotel_70,16
guest_3563,hotel_361,17
guest_3563,hotel_372,18
guest_3563,hotel_33,19
guest_3563,hotel_175,20
guest_3563,hotel_135,21
guest_3563,hotel_273,22
guest_3563,hotel_240,23
guest_3563,hotel_313,24
guest_3563,hotel_104,25
guest_3563,hotel_306,26
guest_3563,hotel_287,27
guest_3563,hotel_314,28
guest_3563,hotel_208,29
guest_3563,hotel_237,30
guest_3563,hotel_157,31
guest_3564,hotel_9,1
guest_3564,hotel_256,2
guest_3564,hotel_312,3
guest_3564,hotel_245,4
guest_3564,hotel_61,5
guest_3564,hotel_26,6
guest_3564,hotel_309,7
guest_3564,hotel_173,8
guest_3564,hotel_361,9
guest_3564,hotel_346,10
guest_3564,hotel_353,11
guest_3564,hotel_232,12
guest_3564,hotel_165,13
guest_3564,hotel_359,14
guest_3564,hotel_151,15
guest_3564,hotel_385,16
guest_3564,hotel_43,17
guest_3564,hotel_198,18
guest_3564,hotel_255,19
guest_3564,hotel_301,20
guest_3564,hotel_172,21
guest_3564,hotel_384,22
guest_3564,hotel_263,23
guest_3564,hotel_73,24
guest_3564,hotel_150,25
guest_3564,hotel_211,26
guest_3564,hotel_49,27
guest_3564,hotel_390,28
guest_3564,hotel_327,29
guest_3564,hotel_184,30
guest_3565,hotel_42,1
guest_3565,hotel_97,2
guest_3565,hotel_240,3
guest_3565,hotel_267,4
guest_3566,hotel_234,1
guest_3566,hotel_288,2
guest_3566,hotel_78,3
guest_3566,hotel_115,4
guest_3566,hotel_156,5
guest_3566,hotel_213,6
guest_3566,hotel_111,7
guest_3566,hotel_14,8
guest_3566,hotel_397,9
guest_3566,hotel_37,10
guest_3566,hotel_138,11
guest_3566,hotel_165,12
guest_3566,hotel_157,13
guest_3566,hotel_294,14
guest_3566,hotel_245,15
guest_3566,hotel_199,16
guest_3566,hotel_260,17
guest_3566,hotel_9,18
guest_3566,hotel_133,19
guest_3566,hotel_18,20
guest_3566,hotel_84,21
guest_3566,hotel_83,22
guest_3566,hotel_394,23
guest_3566,hotel_103,24
guest_3566,hotel_289,25
guest_3566,hotel_302,26
guest_3566,hotel_66,27
guest_3566,hotel_223,28
guest_3567,hotel_336,1
guest_3567,hotel_214,2
guest_3567,hotel_59,3
guest_3567,hotel_204,4
guest_3567,hotel_48,5
guest_3567,hotel_99,6
guest_3567,hotel_54,7
guest_3567,hotel_241,8
guest_3567,hotel_71,9
guest_3567,hotel_357,10
guest_3567,hotel_107,11
guest_3567,hotel_374,12
guest_3567,hotel_111,13
guest_3567,hotel_56,14
guest_3567,hotel_285,15
guest_3567,hotel_50,16
guest_3567,hotel_2,17
guest_3567,hotel_102,18
guest_3567,hotel_264,19
guest_3567,hotel_86,20
guest_3567,hotel_85,21
guest_3567,hotel_291,22
guest_3567,hotel_232,23
guest_3567,hotel_223,24
guest_3567,hotel_209,25
guest_3567,hotel_24,26
guest_3567,hotel_16,27
guest_3567,hotel_235,28
guest_3567,hotel_158,29
guest_3567,hotel_273,30
guest_3567,hotel_325,31
guest_3567,hotel_314,32
guest_3567,hotel_269,33
guest_3567,hotel_274,34
guest_3567,hotel_147,35
guest_3567,hotel_389,36
guest_3567,hotel_137,37
guest_3567,hotel_101,38
guest_3567,hotel_95,39
guest_3567,hotel_7,40
guest_3567,hotel_164,41
guest_3567,hotel_316,42
guest_3567,hotel_251,43
guest_3568,hotel_11,1
guest_3568,hotel_284,2
guest_3568,hotel_259,3
guest_3568,hotel_95,4
guest_3568,hotel_19,5
guest_3568,hotel_81,6
guest_3568,hotel_196,7
guest_3568,hotel_20,8
guest_3568,hotel_116,9
guest_3568,hotel_21,10
guest_3568,hotel_190,11
guest_3568,hotel_320,12
guest_3568,hotel_387,13
guest_3568,hotel_102,14
guest_3568,hotel_145,15
guest_3568,hotel_353,16
guest_3568,hotel_317,17
guest_3568,hotel_303,18
guest_3568,hotel_215,19
guest_3568,hotel_109,20
guest_3568,hotel_37,21
guest_3568,hotel_185,22
guest_3568,hotel_179,23
guest_3568,hotel_243,24
guest_3568,hotel_166,25
guest_3568,hotel_58,26
guest_3569,hotel_241,1
guest_3569,hotel_147,2
guest_3569,hotel_55,3
guest_3569,hotel_392,4
guest_3569,hotel_230,5
guest_3569,hotel_313,6
guest_3569,hotel_222,7
guest_3569,hotel_371,8
guest_3569,hotel_311,9
guest_3569,hotel_185,10
guest_3569,hotel_262,11
guest_3569,hotel_71,12
guest_3569,hotel_120,13
guest_3569,hotel_213,14
guest_3569,hotel_189,15
guest_3569,hotel_345,16
guest_3569,hotel_267,17
guest_3569,hotel_82,18
guest_3569,hotel_164,19
guest_3569,hotel_397,20
guest_3569,hotel_228,21
guest_3569,hotel_235,22
guest_3569,hotel_171,23
guest_3569,hotel_249,24
guest_3569,hotel_99,25
guest_3569,hotel_304,26
guest_3569,hotel_369,27
guest_3569,hotel_341,28
guest_3569,hotel_38,29
guest_3569,hotel_219,30
guest_357,hotel_366,1
guest_357,hotel_49,2
guest_357,hotel_178,3
guest_357,hotel_99,4
guest_357,hotel_340,5
guest_357,hotel_222,6
guest_357,hotel_28,7
guest_357,hotel_52,8
guest_357,hotel_130,9
guest_357,hotel_393,10
guest_357,hotel_88,11
guest_357,hotel_232,12
guest_357,hotel_47,13
guest_357,hotel_42,14
guest_357,hotel_195,15
guest_357,hotel_253,16
guest_357,hotel_318,17
guest_357,hotel_188,18
guest_357,hotel_354,19
guest_357,hotel_163,20
guest_357,hotel_61,21
guest_357,hotel_312,22
guest_357,hotel_323,23
guest_357,hotel_19,24
guest_357,hotel_91,25
guest_357,hotel_176,26
guest_357,hotel_259,27
guest_357,hotel_128,28
guest_357,hotel_45,29
guest_357,hotel_12,30
guest_357,hotel_275,31
guest_357,hotel_356,32
guest_357,hotel_334,33
guest_357,hotel_331,34
guest_357,hotel_7,35
guest_357,hotel_287,36
guest_357,hotel_372,37
guest_357,hotel_151,38
guest_357,hotel_156,39
guest_357,hotel_104,40
guest_357,hotel_284,41
guest_357,hotel_351,42
guest_357,hotel_387,43
guest_3570,hotel_144,1
guest_3570,hotel_215,2
guest_3570,hotel_263,3
guest_3570,hotel_33,4
guest_3570,hotel_110,5
guest_3570,hotel_32,6
guest_3570,hotel_197,7
guest_3570,hotel_359,8
guest_3570,hotel_17,9
guest_3570,hotel_202,10
guest_3570,hotel_139,11
guest_3570,hotel_103,12
guest_3570,hotel_307,13
guest_3570,hotel_394,14
guest_3570,hotel_339,15
guest_3570,hotel_232,16
guest_3571,hotel_355,1
guest_3571,hotel_122,2
guest_3571,hotel_375,3
guest_3571,hotel_276,4
guest_3571,hotel_341,5
guest_3571,hotel_265,6
guest_3571,hotel_146,7
guest_3572,hotel_225,1
guest_3572,hotel_136,2
guest_3572,hotel_156,3
guest_3572,hotel_252,4
guest_3572,hotel_300,5
guest_3572,hotel_341,6
guest_3572,hotel_396,7
guest_3572,hotel_265,8
guest_3572,hotel_99,9
guest_3572,hotel_75,10
guest_3573,hotel_19,1
guest_3573,hotel_176,2
guest_3573,hotel_90,3
guest_3573,hotel_40,4
guest_3573,hotel_16,5
guest_3573,hotel_28,6
guest_3573,hotel_273,7
guest_3573,hotel_251,8
guest_3573,hotel_75,9
guest_3573,hotel_32,10
guest_3573,hotel_243,11
guest_3573,hotel_399,12
guest_3573,hotel_391,13
guest_3573,hotel_312,14
guest_3573,hotel_226,15
guest_3573,hotel_364,16
guest_3573,hotel_66,17
guest_3573,hotel_116,18
guest_3573,hotel_147,19
guest_3573,hotel_385,20
guest_3573,hotel_152,21
guest_3573,hotel_55,22
guest_3573,hotel_370,23
guest_3573,hotel_175,24
guest_3573,hotel_193,25
guest_3573,hotel_6,26
guest_3573,hotel_317,27
guest_3573,hotel_314,28
guest_3573,hotel_41,29
guest_3573,hotel_199,30
guest_3573,hotel_232,31
guest_3573,hotel_123,32
guest_3573,hotel_177,33
guest_3573,hotel_358,34
guest_3573,hotel_303,35
guest_3573,hotel_291,36
guest_3573,hotel_275,37
guest_3573,hotel_13,38
guest_3573,hotel_272,39
guest_3573,hotel_276,40
guest_3574,hotel_381,1
guest_3574,hotel_1,2
guest_3574,hotel_22,3
guest_3575,hotel_303,1
guest_3575,hotel_269,2
guest_3575,hotel_122,3
guest_3575,hotel_87,4
guest_3575,hotel_394,5
guest_3575,hotel_209,6
guest_3575,hotel_301,7
guest_3575,hotel_275,8
guest_3575,hotel_224,9
guest_3575,hotel_169,10
guest_3575,hotel_256,11
guest_3575,hotel_216,12
guest_3575,hotel_135,13
guest_3575,hotel_320,14
guest_3575,hotel_171,15
guest_3575,hotel_115,16
guest_3575,hotel_187,17
guest_3575,hotel_13,18
guest_3575,hotel_266,19
guest_3575,hotel_318,20
guest_3575,hotel_3,21
guest_3575,hotel_37,22
guest_3575,hotel_192,23
guest_3575,hotel_53,24
guest_3576,hotel_332,1
guest_3576,hotel_30,2
guest_3576,hotel_60,3
guest_3576,hotel_31,4
guest_3576,hotel_11,5
guest_3576,hotel_68,6
guest_3576,hotel_301,7
guest_3576,hotel_242,8
guest_3576,hotel_233,9
guest_3576,hotel_143,10
guest_3576,hotel_257,11
guest_3576,hotel_400,12
guest_3576,hotel_258,13
guest_3577,hotel_150,1
guest_3577,hotel_320,2
guest_3577,hotel_64,3
guest_3577,hotel_16,4
guest_3577,hotel_157,5
guest_3577,hotel_146,6
guest_3578,hotel_378,1
guest_3578,hotel_117,2
guest_3578,hotel_223,3
guest_3578,hotel_111,4
guest_3578,hotel_54,5
guest_3578,hotel_206,6
guest_3578,hotel_288,7
guest_3578,hotel_322,8
guest_3578,hotel_364,9
guest_3578,hotel_199,10
guest_3578,hotel_143,11
guest_3578,hotel_389,12
guest_3578,hotel_77,13
guest_3578,hotel_43,14
guest_3578,hotel_32,15
guest_3578,hotel_254,16
guest_3578,hotel_247,17
guest_3578,hotel_41,18
guest_3578,hotel_228,19
guest_3578,hotel_376,20
guest_3578,hotel_358,21
guest_3578,hotel_375,22
guest_3578,hotel_57,23
guest_3578,hotel_224,24
guest_3578,hotel_140,25
guest_3578,hotel_359,26
guest_3578,hotel_60,27
guest_3578,hotel_373,28
guest_3578,hotel_205,29
guest_3578,hotel_94,30
guest_3578,hotel_190,31
guest_3578,hotel_115,32
guest_3578,hotel_280,33
guest_3578,hotel_169,34
guest_3578,hotel_174,35
guest_3578,hotel_321,36
guest_3578,hotel_291,37
guest_3578,hotel_308,38
